"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"EG"	"WINAQ"	"URNG_MAIZ"	"FUERZA"	"FCN_NACION"	"MLP"	"PHG"	"VALOR"	"PODEMOS"	"UNE"	"UNIDOS"	"CREO"	"VIVA"	"SEMILLA"	"UNIONISTA"	"VICTORIA"	"LIBRE"	"PPT"	"BIEN"	"PC"	"UCN"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"11323"	"3"	"11"	"8"	"2"	"229"	"5"	"16"	"2"	"4"	"1"	"1"	"5"	"7"	"2"	"56"	"4"	"12"	"1"	"9"	"0"	"0"	"2"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"8"	"4"	"0"	"144"	"144"	"1"	"0"
"11324"	"3"	"11"	"8"	"2"	"380"	"5"	"65"	"0"	"9"	"3"	"6"	"4"	"10"	"2"	"68"	"6"	"23"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"30"	"23"	"0"	"262"	"262"	"1"	"0"
"11325"	"3"	"11"	"8"	"2"	"380"	"9"	"57"	"1"	"14"	"0"	"6"	"2"	"3"	"1"	"75"	"9"	"27"	"3"	"6"	"1"	"1"	"0"	"0"	"1"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"21"	"33"	"0"	"275"	"275"	"1"	"0"
"11326"	"3"	"11"	"8"	"2"	"380"	"5"	"82"	"0"	"7"	"0"	"2"	"1"	"2"	"2"	"53"	"4"	"40"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"37"	"42"	"0"	"280"	"280"	"1"	"0"
"11327"	"3"	"11"	"8"	"2"	"380"	"5"	"90"	"1"	"9"	"0"	"5"	"0"	"2"	"1"	"69"	"6"	"36"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"46"	"20"	"0"	"293"	"293"	"1"	"0"
"11328"	"3"	"11"	"8"	"2"	"380"	"7"	"72"	"1"	"11"	"1"	"1"	"1"	"6"	"0"	"75"	"2"	"27"	"2"	"8"	"2"	"1"	"3"	"3"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"31"	"42"	"0"	"302"	"302"	"1"	"0"
"11329"	"3"	"11"	"8"	"2"	"380"	"8"	"85"	"2"	"4"	"0"	"5"	"0"	"1"	"2"	"91"	"5"	"32"	"1"	"5"	"3"	"0"	"1"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"23"	"25"	"0"	"298"	"298"	"1"	"0"
"11330"	"3"	"11"	"8"	"2"	"380"	"14"	"56"	"0"	"1"	"1"	"6"	"2"	"4"	"0"	"104"	"12"	"25"	"0"	"4"	"4"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"23"	"33"	"0"	"293"	"293"	"1"	"0"
"11331"	"3"	"11"	"8"	"2"	"376"	"3"	"68"	"0"	"8"	"0"	"4"	"1"	"5"	"1"	"77"	"7"	"15"	"2"	"4"	"1"	"1"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"16"	"14"	"0"	"234"	"234"	"1"	"0"
"11332"	"3"	"11"	"8"	"2"	"380"	"7"	"70"	"0"	"9"	"0"	"4"	"2"	"3"	"0"	"70"	"4"	"20"	"1"	"3"	"1"	"2"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"17"	"25"	"0"	"242"	"242"	"1"	"0"
"11333"	"3"	"11"	"8"	"2"	"380"	"9"	"70"	"1"	"9"	"0"	"9"	"3"	"3"	"2"	"65"	"7"	"17"	"1"	"6"	"1"	"3"	"0"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"21"	"20"	"0"	"252"	"252"	"1"	"0"
"11334"	"3"	"11"	"8"	"2"	"380"	"2"	"76"	"1"	"12"	"0"	"8"	"2"	"4"	"0"	"65"	"5"	"25"	"2"	"5"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"27"	"20"	"0"	"261"	"261"	"1"	"0"
"11335"	"3"	"11"	"8"	"2"	"290"	"3"	"53"	"0"	"11"	"1"	"6"	"0"	"2"	"0"	"77"	"6"	"22"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"5"	"10"	"0"	"204"	"204"	"1"	"0"
"11336"	"3"	"11"	"8"	"2"	"290"	"5"	"54"	"0"	"3"	"0"	"1"	"0"	"3"	"0"	"80"	"6"	"11"	"0"	"6"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"7"	"13"	"0"	"194"	"194"	"1"	"0"
"11337"	"3"	"11"	"8"	"2"	"380"	"5"	"41"	"1"	"6"	"1"	"0"	"7"	"6"	"8"	"71"	"16"	"33"	"1"	"2"	"1"	"1"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"19"	"17"	"0"	"246"	"246"	"1"	"0"
"11338"	"3"	"11"	"8"	"2"	"380"	"8"	"47"	"0"	"9"	"2"	"2"	"13"	"8"	"1"	"73"	"13"	"29"	"2"	"7"	"2"	"3"	"0"	"2"	"1"	"2"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"29"	"24"	"0"	"283"	"283"	"1"	"0"
"11339"	"3"	"11"	"8"	"2"	"380"	"3"	"47"	"2"	"9"	"2"	"3"	"6"	"8"	"3"	"76"	"16"	"44"	"0"	"2"	"0"	"3"	"2"	"1"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"27"	"24"	"0"	"282"	"282"	"1"	"0"
"11340"	"3"	"11"	"8"	"2"	"380"	"1"	"67"	"0"	"4"	"1"	"2"	"14"	"5"	"1"	"59"	"17"	"40"	"2"	"6"	"0"	"3"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"40"	"25"	"2"	"291"	"291"	"1"	"0"
"11341"	"3"	"11"	"8"	"2"	"380"	"4"	"50"	"0"	"7"	"0"	"1"	"9"	"4"	"2"	"87"	"8"	"42"	"1"	"5"	"3"	"6"	"0"	"1"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"40"	"17"	"0"	"293"	"293"	"1"	"0"
"11342"	"3"	"11"	"8"	"2"	"380"	"2"	"38"	"0"	"8"	"0"	"4"	"9"	"6"	"3"	"65"	"15"	"37"	"6"	"9"	"4"	"2"	"2"	"3"	"0"	"0"	"7"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"34"	"21"	"0"	"277"	"277"	"1"	"0"
"11343"	"3"	"11"	"8"	"2"	"377"	"4"	"39"	"1"	"12"	"1"	"2"	"13"	"3"	"2"	"64"	"17"	"41"	"3"	"6"	"5"	"2"	"1"	"1"	"0"	"0"	"8"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"25"	"17"	"0"	"272"	"272"	"1"	"0"
"11344"	"3"	"11"	"8"	"2"	"380"	"3"	"37"	"0"	"8"	"3"	"2"	"7"	"5"	"7"	"65"	"12"	"34"	"2"	"7"	"0"	"4"	"2"	"2"	"0"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"26"	"14"	"0"	"247"	"247"	"1"	"0"
"11345"	"3"	"11"	"8"	"2"	"380"	"6"	"37"	"0"	"7"	"0"	"3"	"14"	"8"	"0"	"72"	"17"	"31"	"1"	"5"	"2"	"10"	"0"	"2"	"0"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"22"	"21"	"0"	"264"	"264"	"1"	"0"
"11346"	"3"	"11"	"8"	"2"	"380"	"8"	"41"	"0"	"10"	"0"	"0"	"9"	"7"	"1"	"69"	"13"	"21"	"3"	"6"	"1"	"8"	"3"	"3"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"31"	"13"	"0"	"251"	"251"	"1"	"0"
"11347"	"3"	"11"	"8"	"2"	"380"	"9"	"40"	"1"	"11"	"3"	"3"	"8"	"7"	"3"	"62"	"14"	"21"	"2"	"8"	"2"	"0"	"1"	"1"	"2"	"1"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"16"	"11"	"0"	"233"	"233"	"1"	"0"
"11348"	"3"	"11"	"8"	"2"	"290"	"7"	"33"	"2"	"5"	"0"	"0"	"4"	"4"	"7"	"71"	"9"	"31"	"2"	"7"	"2"	"1"	"2"	"2"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"8"	"10"	"0"	"212"	"212"	"1"	"0"
"11349"	"3"	"11"	"8"	"2"	"293"	"5"	"32"	"1"	"7"	"0"	"1"	"6"	"3"	"3"	"74"	"7"	"20"	"1"	"9"	"1"	"3"	"2"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"5"	"7"	"7"	"190"	"190"	"1"	"0"
"11350"	"3"	"11"	"8"	"2"	"380"	"4"	"40"	"0"	"3"	"2"	"1"	"6"	"6"	"2"	"66"	"3"	"12"	"1"	"5"	"0"	"0"	"0"	"1"	"0"	"2"	"6"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"28"	"29"	"0"	"224"	"224"	"1"	"0"
"11351"	"3"	"11"	"8"	"2"	"380"	"1"	"44"	"0"	"9"	"0"	"1"	"8"	"8"	"1"	"67"	"6"	"21"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"2"	"5"	"1"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"34"	"30"	"0"	"253"	"253"	"1"	"0"
"11352"	"3"	"11"	"8"	"2"	"380"	"2"	"34"	"0"	"4"	"0"	"0"	"12"	"2"	"1"	"85"	"6"	"23"	"3"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"47"	"25"	"0"	"264"	"264"	"1"	"0"
"11353"	"3"	"11"	"8"	"2"	"380"	"3"	"62"	"0"	"5"	"0"	"0"	"3"	"2"	"1"	"60"	"6"	"38"	"1"	"8"	"0"	"0"	"1"	"2"	"0"	"1"	"5"	"2"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"46"	"26"	"0"	"282"	"282"	"1"	"0"
"11354"	"3"	"11"	"8"	"2"	"380"	"7"	"49"	"0"	"6"	"2"	"1"	"12"	"6"	"2"	"64"	"9"	"17"	"0"	"6"	"1"	"3"	"0"	"3"	"0"	"4"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"28"	"15"	"0"	"245"	"245"	"1"	"0"
"11355"	"3"	"11"	"8"	"2"	"379"	"4"	"51"	"1"	"13"	"0"	"0"	"3"	"4"	"0"	"65"	"4"	"14"	"3"	"3"	"1"	"0"	"1"	"1"	"0"	"0"	"3"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"19"	"16"	"0"	"210"	"210"	"1"	"0"
"11356"	"3"	"11"	"8"	"2"	"213"	"2"	"25"	"1"	"2"	"0"	"0"	"9"	"3"	"2"	"45"	"6"	"16"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"123"	"123"	"17"	"8"	"0"	"148"	"148"	"1"	"0"
"11357"	"3"	"11"	"8"	"2"	"213"	"3"	"34"	"0"	"1"	"0"	"0"	"8"	"1"	"2"	"55"	"4"	"7"	"3"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"128"	"128"	"6"	"5"	"0"	"139"	"139"	"1"	"0"
"11358"	"3"	"11"	"8"	"2"	"400"	"6"	"37"	"2"	"6"	"2"	"1"	"5"	"1"	"3"	"59"	"6"	"76"	"0"	"4"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"25"	"28"	"0"	"268"	"268"	"1"	"0"
"11359"	"3"	"11"	"8"	"2"	"400"	"4"	"44"	"1"	"5"	"2"	"0"	"0"	"9"	"1"	"50"	"8"	"56"	"0"	"3"	"6"	"2"	"1"	"1"	"0"	"1"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"7"	"24"	"32"	"231"	"231"	"1"	"0"
"11360"	"3"	"11"	"8"	"2"	"400"	"6"	"56"	"3"	"2"	"2"	"0"	"1"	"4"	"1"	"62"	"9"	"64"	"1"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"6"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"44"	"20"	"0"	"290"	"290"	"1"	"0"
"11361"	"3"	"11"	"8"	"2"	"400"	"10"	"44"	"2"	"5"	"2"	"3"	"2"	"8"	"1"	"69"	"2"	"57"	"2"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"37"	"30"	"0"	"282"	"282"	"1"	"0"
"11362"	"3"	"11"	"8"	"2"	"397"	"5"	"64"	"4"	"2"	"0"	"1"	"1"	"0"	"3"	"64"	"2"	"65"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"217"	"217"	"40"	"21"	"0"	"278"	"278"	"1"	"0"
"11363"	"3"	"11"	"8"	"2"	"400"	"2"	"35"	"0"	"2"	"1"	"1"	"0"	"2"	"1"	"75"	"4"	"41"	"0"	"6"	"1"	"4"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"29"	"17"	"0"	"226"	"226"	"1"	"0"
"11364"	"3"	"11"	"8"	"2"	"400"	"9"	"32"	"5"	"6"	"1"	"0"	"1"	"6"	"2"	"67"	"6"	"55"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"23"	"16"	"0"	"238"	"238"	"1"	"0"
"11365"	"3"	"11"	"8"	"2"	"226"	"6"	"23"	"2"	"4"	"0"	"0"	"0"	"5"	"6"	"47"	"4"	"31"	"1"	"4"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137"	"137"	"11"	"6"	"0"	"154"	"154"	"1"	"0"
"11366"	"3"	"11"	"8"	"2"	"225"	"6"	"26"	"3"	"3"	"0"	"1"	"1"	"4"	"2"	"47"	"4"	"34"	"0"	"3"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137"	"137"	"8"	"5"	"0"	"150"	"150"	"1"	"0"
"11367"	"3"	"11"	"8"	"2"	"380"	"4"	"75"	"1"	"4"	"2"	"0"	"5"	"5"	"1"	"66"	"3"	"9"	"4"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"34"	"19"	"0"	"247"	"247"	"1"	"0"
"11368"	"3"	"11"	"8"	"2"	"380"	"2"	"86"	"0"	"7"	"0"	"1"	"8"	"1"	"0"	"76"	"9"	"18"	"7"	"5"	"2"	"1"	"1"	"1"	"0"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"28"	"24"	"0"	"282"	"282"	"1"	"0"
"11369"	"3"	"11"	"8"	"2"	"381"	"3"	"84"	"1"	"4"	"3"	"1"	"3"	"6"	"1"	"66"	"4"	"21"	"8"	"3"	"2"	"0"	"2"	"2"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"28"	"34"	"0"	"280"	"280"	"1"	"0"
"11370"	"3"	"11"	"8"	"2"	"299"	"2"	"59"	"0"	"2"	"2"	"0"	"1"	"3"	"2"	"58"	"2"	"11"	"5"	"0"	"1"	"2"	"0"	"1"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"17"	"17"	"0"	"189"	"189"	"1"	"0"
"11371"	"3"	"11"	"8"	"2"	"299"	"2"	"53"	"1"	"4"	"0"	"0"	"2"	"5"	"0"	"79"	"11"	"12"	"12"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"5"	"8"	"0"	"198"	"198"	"1"	"0"
"11372"	"3"	"11"	"8"	"2"	"600"	"5"	"16"	"1"	"7"	"0"	"0"	"2"	"2"	"2"	"42"	"4"	"11"	"0"	"3"	"2"	"2"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"104"	"104"	"14"	"12"	"0"	"130"	"130"	"1"	"0"
"11373"	"3"	"11"	"8"	"2"	"306"	"1"	"10"	"1"	"3"	"0"	"0"	"1"	"0"	"1"	"11"	"2"	"3"	"0"	"2"	"1"	"1"	"0"	"2"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"43"	"43"	"6"	"5"	"0"	"54"	"54"	"1"	"0"
"11374"	"3"	"11"	"8"	"2"	"305"	"1"	"7"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"12"	"2"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"30"	"30"	"3"	"7"	"0"	"40"	"40"	"1"	"0"
"11375"	"3"	"11"	"9"	"2"	"400"	"13"	"11"	"3"	"4"	"0"	"1"	"13"	"19"	"2"	"65"	"0"	"89"	"2"	"2"	"6"	"2"	"2"	"3"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"17"	"21"	"38"	"278"	"278"	"1"	"0"
"11376"	"3"	"11"	"9"	"2"	"400"	"11"	"5"	"4"	"3"	"3"	"0"	"15"	"22"	"0"	"66"	"3"	"83"	"6"	"9"	"1"	"4"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"13"	"17"	"0"	"269"	"269"	"1"	"0"
"11377"	"3"	"11"	"9"	"2"	"397"	"7"	"6"	"2"	"6"	"1"	"0"	"8"	"20"	"1"	"69"	"2"	"64"	"6"	"3"	"10"	"4"	"1"	"2"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"217"	"217"	"22"	"26"	"0"	"265"	"265"	"1"	"0"
"11378"	"3"	"11"	"9"	"2"	"396"	"8"	"16"	"2"	"4"	"4"	"0"	"14"	"30"	"0"	"74"	"1"	"83"	"3"	"4"	"4"	"2"	"1"	"0"	"2"	"5"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"17"	"26"	"0"	"302"	"302"	"1"	"0"
"11379"	"3"	"11"	"9"	"2"	"400"	"17"	"6"	"3"	"3"	"3"	"6"	"10"	"37"	"0"	"50"	"3"	"68"	"4"	"4"	"4"	"2"	"0"	"2"	"0"	"1"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"16"	"33"	"0"	"277"	"277"	"1"	"0"
"11380"	"3"	"11"	"9"	"2"	"400"	"13"	"9"	"3"	"1"	"1"	"3"	"14"	"19"	"1"	"63"	"1"	"87"	"1"	"4"	"5"	"4"	"0"	"2"	"0"	"2"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"18"	"22"	"0"	"278"	"278"	"1"	"0"
"11381"	"3"	"11"	"9"	"2"	"400"	"13"	"14"	"1"	"5"	"2"	"2"	"9"	"36"	"1"	"70"	"2"	"90"	"3"	"2"	"6"	"4"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"265"	"265"	"25"	"25"	"0"	"315"	"315"	"1"	"0"
"11382"	"3"	"11"	"9"	"2"	"413"	"10"	"10"	"6"	"5"	"0"	"2"	"16"	"26"	"3"	"60"	"2"	"81"	"5"	"3"	"1"	"10"	"0"	"0"	"0"	"2"	"3"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"25"	"20"	"0"	"295"	"295"	"1"	"0"
"11383"	"3"	"11"	"9"	"2"	"400"	"16"	"8"	"2"	"6"	"3"	"3"	"10"	"17"	"1"	"61"	"1"	"77"	"1"	"7"	"6"	"7"	"0"	"3"	"1"	"4"	"2"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"20"	"15"	"0"	"276"	"276"	"1"	"0"
"11384"	"3"	"11"	"9"	"2"	"400"	"17"	"15"	"1"	"5"	"1"	"0"	"12"	"15"	"4"	"57"	"1"	"68"	"2"	"6"	"1"	"4"	"2"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"14"	"19"	"0"	"248"	"248"	"1"	"0"
"11385"	"3"	"11"	"9"	"2"	"400"	"8"	"8"	"2"	"4"	"2"	"5"	"8"	"26"	"5"	"66"	"2"	"58"	"2"	"4"	"2"	"7"	"0"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"7"	"15"	"0"	"236"	"236"	"1"	"0"
"11386"	"3"	"11"	"9"	"2"	"400"	"10"	"8"	"2"	"3"	"1"	"4"	"15"	"19"	"2"	"60"	"6"	"71"	"1"	"2"	"1"	"1"	"0"	"4"	"0"	"1"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"17"	"26"	"0"	"259"	"259"	"1"	"0"
"11387"	"3"	"11"	"9"	"2"	"400"	"8"	"10"	"3"	"4"	"2"	"3"	"7"	"27"	"2"	"62"	"1"	"59"	"4"	"5"	"3"	"7"	"0"	"2"	"1"	"0"	"2"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"15"	"20"	"0"	"251"	"251"	"1"	"0"
"11388"	"3"	"11"	"9"	"2"	"400"	"9"	"7"	"4"	"3"	"3"	"0"	"15"	"26"	"1"	"67"	"3"	"66"	"3"	"5"	"3"	"1"	"0"	"3"	"2"	"2"	"4"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"20"	"11"	"0"	"261"	"261"	"1"	"0"
"11389"	"3"	"11"	"9"	"2"	"395"	"15"	"6"	"5"	"7"	"3"	"3"	"7"	"14"	"2"	"81"	"3"	"44"	"1"	"13"	"4"	"1"	"2"	"4"	"1"	"1"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"9"	"16"	"0"	"249"	"249"	"1"	"0"
"11390"	"3"	"11"	"9"	"2"	"400"	"13"	"9"	"3"	"5"	"3"	"2"	"8"	"23"	"2"	"64"	"1"	"64"	"1"	"7"	"2"	"3"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"23"	"23"	"0"	"261"	"261"	"1"	"0"
"11391"	"3"	"11"	"9"	"2"	"400"	"8"	"4"	"4"	"3"	"3"	"1"	"10"	"24"	"4"	"62"	"2"	"62"	"2"	"7"	"4"	"3"	"0"	"3"	"0"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"10"	"30"	"0"	"252"	"252"	"1"	"0"
"11392"	"3"	"11"	"9"	"2"	"400"	"13"	"8"	"4"	"3"	"1"	"3"	"5"	"11"	"2"	"60"	"1"	"74"	"1"	"5"	"2"	"1"	"2"	"3"	"0"	"2"	"4"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"14"	"27"	"0"	"249"	"249"	"1"	"0"
"11393"	"3"	"11"	"9"	"2"	"400"	"11"	"9"	"2"	"3"	"2"	"2"	"7"	"20"	"2"	"62"	"7"	"45"	"0"	"4"	"2"	"3"	"1"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"186"	"186"	"11"	"17"	"0"	"214"	"214"	"1"	"0"
"11394"	"3"	"11"	"9"	"2"	"395"	"8"	"6"	"3"	"2"	"0"	"2"	"10"	"21"	"1"	"85"	"3"	"79"	"3"	"4"	"0"	"3"	"1"	"4"	"0"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"10"	"10"	"0"	"264"	"264"	"1"	"0"
"11395"	"3"	"11"	"9"	"2"	"400"	"7"	"13"	"2"	"3"	"0"	"2"	"12"	"26"	"3"	"87"	"2"	"59"	"2"	"12"	"5"	"2"	"1"	"3"	"0"	"2"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"7"	"11"	"0"	"266"	"266"	"1"	"0"
"11396"	"3"	"11"	"9"	"2"	"208"	"6"	"2"	"1"	"1"	"1"	"1"	"5"	"22"	"1"	"56"	"2"	"33"	"1"	"3"	"3"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"144"	"144"	"3"	"9"	"0"	"156"	"156"	"1"	"0"
"11397"	"3"	"11"	"9"	"2"	"207"	"10"	"4"	"3"	"0"	"0"	"1"	"3"	"18"	"0"	"41"	"0"	"27"	"2"	"4"	"0"	"2"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"119"	"119"	"4"	"7"	"0"	"130"	"130"	"1"	"0"
