"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"AVANZA"	"UNE"	"VIVA"	"VALOR"	"WINAQ"	"TODOS"	"CREO"	"UCN"	"PAN"	"FCN_NACION"	"UNIDOS"	"VICTORIA"	"BIEN"	"SEMILLA"	"PHG"	"UNIONISTA"	"PC"	"MLP"	"EG"	"FUERZA"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"7349"	"3"	"6"	"2"	"2"	"400"	"4"	"1"	"14"	"1"	"20"	"4"	"5"	"16"	"36"	"4"	"9"	"0"	"13"	"0"	"2"	"6"	"51"	"13"	"6"	"3"	"9"	"0"	"13"	"0"	"2"	"6"	"51"	"13"	"6"	"3"	"209"	"209"	"21"	"3"	"1"	"233"	"233"	"1"	"0"
"7350"	"3"	"6"	"2"	"2"	"400"	"4"	"1"	"26"	"0"	"8"	"5"	"7"	"4"	"31"	"2"	"9"	"1"	"20"	"1"	"4"	"5"	"67"	"9"	"5"	"3"	"9"	"1"	"20"	"1"	"4"	"5"	"67"	"9"	"5"	"3"	"214"	"214"	"19"	"6"	"0"	"239"	"239"	"1"	"0"
"7351"	"3"	"6"	"2"	"2"	"400"	"6"	"1"	"16"	"3"	"12"	"5"	"15"	"6"	"44"	"5"	"15"	"2"	"23"	"1"	"3"	"8"	"50"	"10"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"22"	"9"	"0"	"262"	"262"	"1"	"0"
"7352"	"3"	"6"	"2"	"2"	"400"	"6"	"2"	"31"	"4"	"10"	"3"	"12"	"11"	"39"	"4"	"6"	"0"	"24"	"1"	"5"	"6"	"52"	"9"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"26"	"17"	"7"	"272"	"272"	"1"	"0"
"7353"	"3"	"6"	"2"	"2"	"400"	"4"	"0"	"29"	"4"	"15"	"3"	"12"	"10"	"37"	"10"	"5"	"0"	"19"	"1"	"4"	"0"	"51"	"9"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"20"	"17"	"0"	"255"	"255"	"1"	"0"
"7354"	"3"	"6"	"2"	"2"	"400"	"6"	"3"	"27"	"5"	"13"	"2"	"9"	"13"	"30"	"3"	"10"	"1"	"24"	"4"	"5"	"9"	"54"	"6"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"28"	"12"	"3"	"271"	"271"	"1"	"1"
"7355"	"3"	"6"	"2"	"2"	"400"	"7"	"2"	"28"	"7"	"11"	"3"	"9"	"7"	"33"	"3"	"5"	"0"	"21"	"0"	"5"	"9"	"47"	"16"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"27"	"18"	"0"	"263"	"263"	"1"	"0"
"7356"	"3"	"6"	"2"	"2"	"400"	"8"	"2"	"24"	"5"	"26"	"1"	"16"	"6"	"30"	"7"	"11"	"0"	"24"	"3"	"6"	"9"	"59"	"2"	"0"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"22"	"9"	"1"	"278"	"278"	"1"	"0"
"7357"	"3"	"6"	"2"	"2"	"400"	"5"	"5"	"15"	"11"	"13"	"2"	"8"	"9"	"38"	"7"	"7"	"1"	"21"	"2"	"5"	"2"	"57"	"12"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"25"	"14"	"5"	"265"	"265"	"1"	"0"
"7358"	"3"	"6"	"2"	"2"	"400"	"5"	"0"	"26"	"7"	"13"	"1"	"12"	"5"	"32"	"9"	"11"	"1"	"24"	"1"	"1"	"4"	"52"	"7"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"22"	"17"	"0"	"258"	"258"	"1"	"0"
"7359"	"3"	"6"	"2"	"2"	"400"	"3"	"0"	"21"	"2"	"8"	"1"	"12"	"4"	"26"	"3"	"10"	"1"	"23"	"1"	"9"	"6"	"59"	"8"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"27"	"16"	"0"	"245"	"245"	"1"	"0"
"7360"	"3"	"6"	"2"	"2"	"400"	"2"	"1"	"24"	"2"	"17"	"3"	"12"	"6"	"28"	"2"	"10"	"4"	"14"	"1"	"2"	"6"	"56"	"11"	"1"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"24"	"12"	"0"	"245"	"245"	"1"	"0"
"7361"	"3"	"6"	"2"	"2"	"400"	"4"	"1"	"22"	"3"	"15"	"5"	"12"	"4"	"37"	"6"	"9"	"0"	"21"	"2"	"6"	"7"	"38"	"11"	"1"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"16"	"11"	"0"	"239"	"239"	"1"	"0"
"7362"	"3"	"6"	"2"	"2"	"400"	"3"	"2"	"19"	"3"	"11"	"2"	"11"	"13"	"24"	"3"	"10"	"1"	"24"	"3"	"3"	"6"	"48"	"14"	"3"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"17"	"8"	"0"	"239"	"239"	"1"	"0"
"7363"	"3"	"6"	"2"	"2"	"400"	"10"	"1"	"20"	"3"	"12"	"4"	"9"	"4"	"36"	"1"	"13"	"0"	"36"	"2"	"2"	"9"	"78"	"16"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"8"	"5"	"0"	"274"	"274"	"1"	"0"
"7364"	"3"	"6"	"2"	"2"	"224"	"3"	"0"	"10"	"7"	"8"	"1"	"9"	"3"	"20"	"2"	"7"	"0"	"18"	"1"	"2"	"6"	"29"	"11"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"140"	"140"	"10"	"7"	"0"	"157"	"157"	"1"	"0"
"7365"	"3"	"6"	"2"	"2"	"223"	"0"	"0"	"11"	"3"	"4"	"0"	"4"	"1"	"13"	"4"	"6"	"0"	"13"	"1"	"2"	"4"	"24"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"98"	"98"	"11"	"4"	"0"	"113"	"113"	"1"	"0"
"7366"	"3"	"6"	"2"	"2"	"267"	"1"	"2"	"35"	"0"	"0"	"0"	"2"	"5"	"20"	"4"	"3"	"0"	"24"	"1"	"0"	"3"	"22"	"13"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137"	"137"	"17"	"23"	"1"	"177"	"177"	"1"	"0"
"7367"	"3"	"6"	"2"	"2"	"380"	"2"	"2"	"65"	"3"	"8"	"2"	"6"	"3"	"12"	"5"	"25"	"1"	"11"	"5"	"1"	"6"	"53"	"3"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"217"	"217"	"27"	"22"	"0"	"266"	"266"	"1"	"0"
"7368"	"3"	"6"	"2"	"2"	"380"	"1"	"3"	"65"	"4"	"2"	"1"	"10"	"6"	"22"	"4"	"17"	"0"	"7"	"6"	"0"	"3"	"42"	"5"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"23"	"35"	"0"	"262"	"262"	"1"	"0"
"7369"	"3"	"6"	"2"	"2"	"380"	"6"	"1"	"68"	"5"	"2"	"2"	"7"	"8"	"16"	"11"	"21"	"1"	"6"	"3"	"7"	"3"	"32"	"5"	"2"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"16"	"26"	"0"	"254"	"254"	"1"	"0"
"7370"	"3"	"6"	"2"	"2"	"380"	"7"	"1"	"45"	"8"	"10"	"0"	"9"	"5"	"13"	"10"	"24"	"2"	"12"	"1"	"4"	"5"	"44"	"6"	"3"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"23"	"12"	"0"	"249"	"249"	"1"	"0"
"7371"	"3"	"6"	"2"	"2"	"380"	"7"	"5"	"48"	"3"	"3"	"4"	"14"	"11"	"14"	"5"	"19"	"1"	"9"	"4"	"7"	"4"	"49"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"16"	"27"	"0"	"257"	"257"	"1"	"0"
"7372"	"3"	"6"	"2"	"2"	"277"	"10"	"6"	"67"	"5"	"2"	"2"	"7"	"4"	"21"	"4"	"18"	"3"	"5"	"5"	"5"	"7"	"40"	"7"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"24"	"28"	"2"	"275"	"275"	"1"	"0"
"7373"	"3"	"6"	"2"	"2"	"377"	"6"	"1"	"40"	"7"	"6"	"0"	"12"	"9"	"15"	"5"	"39"	"1"	"8"	"2"	"9"	"5"	"30"	"2"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"26"	"28"	"0"	"255"	"255"	"1"	"0"
"7374"	"3"	"6"	"2"	"2"	"380"	"8"	"1"	"41"	"1"	"9"	"1"	"9"	"5"	"15"	"4"	"14"	"1"	"9"	"3"	"8"	"5"	"34"	"3"	"1"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"30"	"32"	"0"	"243"	"243"	"1"	"0"
"7375"	"3"	"6"	"2"	"2"	"380"	"5"	"3"	"48"	"4"	"8"	"4"	"10"	"8"	"20"	"5"	"22"	"1"	"6"	"3"	"8"	"4"	"29"	"3"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"32"	"33"	"0"	"261"	"261"	"1"	"0"
"7376"	"3"	"6"	"2"	"2"	"380"	"7"	"2"	"66"	"7"	"6"	"3"	"7"	"7"	"19"	"4"	"28"	"2"	"9"	"4"	"5"	"2"	"34"	"8"	"1"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"21"	"22"	"2"	"272"	"272"	"1"	"0"
"7377"	"3"	"6"	"2"	"2"	"380"	"7"	"2"	"64"	"2"	"3"	"3"	"7"	"7"	"19"	"6"	"24"	"1"	"4"	"5"	"4"	"7"	"38"	"3"	"1"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"20"	"24"	"0"	"257"	"257"	"1"	"0"
"7378"	"3"	"6"	"2"	"2"	"377"	"3"	"3"	"71"	"3"	"5"	"0"	"4"	"5"	"8"	"7"	"13"	"0"	"10"	"3"	"10"	"9"	"32"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"35"	"29"	"0"	"258"	"258"	"1"	"0"
"7379"	"3"	"6"	"2"	"2"	"377"	"7"	"2"	"60"	"7"	"5"	"0"	"13"	"10"	"12"	"5"	"28"	"0"	"13"	"2"	"7"	"8"	"32"	"5"	"2"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"16"	"24"	"0"	"267"	"267"	"1"	"0"
"7380"	"3"	"6"	"2"	"2"	"360"	"9"	"1"	"48"	"2"	"5"	"0"	"12"	"5"	"18"	"3"	"23"	"1"	"10"	"4"	"7"	"10"	"42"	"3"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"12"	"19"	"0"	"238"	"238"	"1"	"0"
"7381"	"3"	"6"	"2"	"2"	"380"	"4"	"1"	"48"	"3"	"6"	"0"	"7"	"9"	"11"	"6"	"32"	"0"	"5"	"6"	"4"	"7"	"60"	"3"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"6"	"10"	"4"	"234"	"234"	"1"	"0"
"7382"	"3"	"6"	"2"	"2"	"380"	"5"	"5"	"68"	"1"	"2"	"0"	"7"	"9"	"17"	"10"	"23"	"0"	"9"	"2"	"4"	"9"	"38"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"25"	"29"	"0"	"268"	"268"	"1"	"0"
"7383"	"3"	"6"	"2"	"2"	"380"	"4"	"1"	"65"	"6"	"2"	"0"	"10"	"9"	"12"	"5"	"26"	"0"	"10"	"2"	"5"	"4"	"38"	"7"	"3"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"23"	"29"	"0"	"267"	"267"	"1"	"0"
"7384"	"3"	"6"	"2"	"2"	"380"	"3"	"6"	"82"	"10"	"5"	"3"	"8"	"4"	"15"	"7"	"20"	"0"	"11"	"5"	"0"	"8"	"53"	"1"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"15"	"14"	"0"	"277"	"277"	"1"	"0"
"7385"	"3"	"6"	"2"	"2"	"380"	"8"	"2"	"93"	"2"	"4"	"2"	"9"	"6"	"11"	"11"	"33"	"1"	"5"	"2"	"4"	"4"	"49"	"2"	"5"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"19"	"28"	"0"	"303"	"303"	"1"	"0"
"7386"	"3"	"6"	"2"	"2"	"380"	"8"	"0"	"71"	"6"	"4"	"3"	"10"	"12"	"16"	"8"	"21"	"0"	"6"	"2"	"4"	"6"	"54"	"4"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"23"	"20"	"0"	"285"	"285"	"1"	"0"
"7387"	"3"	"6"	"2"	"2"	"380"	"2"	"1"	"92"	"3"	"4"	"0"	"6"	"8"	"19"	"5"	"29"	"1"	"6"	"3"	"1"	"4"	"33"	"1"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"13"	"35"	"0"	"271"	"271"	"1"	"0"
"7388"	"3"	"6"	"2"	"2"	"380"	"8"	"1"	"65"	"2"	"2"	"1"	"9"	"6"	"11"	"4"	"32"	"2"	"8"	"5"	"2"	"5"	"40"	"2"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"23"	"9"	"4"	"244"	"244"	"1"	"0"
"7389"	"3"	"6"	"2"	"2"	"380"	"5"	"2"	"71"	"3"	"2"	"1"	"7"	"5"	"16"	"8"	"32"	"0"	"6"	"2"	"4"	"7"	"48"	"2"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"18"	"21"	"0"	"266"	"266"	"1"	"0"
"7390"	"3"	"6"	"2"	"2"	"380"	"10"	"5"	"61"	"7"	"1"	"0"	"6"	"5"	"17"	"8"	"19"	"2"	"8"	"8"	"2"	"2"	"38"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"27"	"149"	"0"	"380"	"380"	"1"	"0"
"7391"	"3"	"6"	"2"	"2"	"380"	"5"	"5"	"43"	"5"	"4"	"4"	"9"	"6"	"13"	"8"	"21"	"0"	"12"	"2"	"1"	"5"	"44"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"17"	"23"	"0"	"235"	"235"	"1"	"0"
"7392"	"3"	"6"	"2"	"2"	"380"	"4"	"3"	"39"	"4"	"5"	"2"	"13"	"9"	"22"	"8"	"26"	"1"	"5"	"4"	"6"	"0"	"39"	"5"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"203"	"16"	"33"	"0"	"255"	"252"	"0"	"0"
"7393"	"3"	"6"	"2"	"2"	"375"	"3"	"2"	"60"	"3"	"2"	"2"	"8"	"3"	"13"	"8"	"16"	"0"	"10"	"4"	"2"	"6"	"43"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"14"	"16"	"0"	"220"	"220"	"1"	"0"
"7394"	"3"	"6"	"2"	"2"	"380"	"5"	"5"	"38"	"3"	"5"	"0"	"11"	"9"	"14"	"7"	"26"	"0"	"8"	"3"	"2"	"4"	"41"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"23"	"23"	"2"	"235"	"235"	"1"	"0"
"7395"	"3"	"6"	"2"	"2"	"380"	"5"	"4"	"44"	"4"	"4"	"2"	"8"	"9"	"13"	"2"	"24"	"0"	"5"	"2"	"7"	"1"	"38"	"5"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"27"	"12"	"0"	"222"	"222"	"1"	"0"
"7396"	"3"	"6"	"2"	"2"	"380"	"5"	"3"	"47"	"2"	"6"	"2"	"6"	"6"	"11"	"8"	"17"	"3"	"8"	"5"	"3"	"4"	"43"	"1"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"19"	"20"	"0"	"226"	"226"	"1"	"0"
"7397"	"3"	"6"	"2"	"2"	"380"	"5"	"5"	"45"	"5"	"6"	"1"	"2"	"5"	"15"	"7"	"22"	"0"	"4"	"0"	"0"	"6"	"51"	"3"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"17"	"17"	"0"	"219"	"219"	"1"	"0"
"7398"	"3"	"6"	"2"	"2"	"377"	"6"	"4"	"58"	"5"	"5"	"2"	"3"	"6"	"9"	"1"	"20"	"0"	"7"	"2"	"3"	"5"	"28"	"2"	"3"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"16"	"22"	"0"	"212"	"212"	"1"	"0"
"7399"	"3"	"6"	"2"	"2"	"380"	"4"	"4"	"51"	"4"	"4"	"2"	"9"	"3"	"10"	"2"	"26"	"0"	"6"	"3"	"4"	"7"	"47"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"21"	"15"	"0"	"227"	"227"	"1"	"0"
"7400"	"3"	"6"	"2"	"2"	"380"	"5"	"5"	"35"	"9"	"10"	"7"	"8"	"5"	"19"	"7"	"20"	"1"	"15"	"2"	"4"	"7"	"36"	"3"	"4"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"17"	"7"	"0"	"232"	"232"	"1"	"0"
"7401"	"3"	"6"	"2"	"2"	"380"	"10"	"3"	"37"	"4"	"5"	"0"	"9"	"8"	"11"	"3"	"52"	"0"	"22"	"3"	"5"	"11"	"50"	"4"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"10"	"11"	"0"	"263"	"263"	"1"	"0"
"7402"	"3"	"6"	"2"	"2"	"268"	"4"	"4"	"26"	"5"	"3"	"0"	"3"	"1"	"11"	"3"	"27"	"1"	"15"	"2"	"4"	"3"	"30"	"2"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"8"	"8"	"0"	"165"	"165"	"1"	"0"
"7403"	"3"	"6"	"2"	"2"	"268"	"1"	"1"	"29"	"3"	"2"	"3"	"5"	"3"	"15"	"6"	"24"	"1"	"7"	"0"	"2"	"6"	"23"	"4"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"143"	"143"	"15"	"3"	"2"	"161"	"161"	"1"	"0"
"7404"	"3"	"6"	"2"	"2"	"380"	"3"	"0"	"27"	"2"	"5"	"0"	"4"	"3"	"71"	"11"	"13"	"0"	"4"	"2"	"1"	"3"	"50"	"10"	"0"	"1"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"234"	"234"	"22"	"25"	"0"	"281"	"281"	"1"	"0"
"7405"	"3"	"6"	"2"	"2"	"381"	"3"	"1"	"33"	"0"	"2"	"0"	"2"	"6"	"69"	"3"	"12"	"0"	"8"	"0"	"2"	"1"	"50"	"7"	"4"	"1"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"27"	"30"	"0"	"276"	"276"	"1"	"0"
"7406"	"3"	"6"	"2"	"2"	"380"	"2"	"1"	"25"	"3"	"3"	"2"	"6"	"6"	"62"	"5"	"10"	"2"	"9"	"0"	"2"	"2"	"46"	"9"	"0"	"2"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"24"	"15"	"0"	"247"	"247"	"1"	"0"
"7407"	"3"	"6"	"2"	"2"	"380"	"6"	"3"	"27"	"2"	"2"	"1"	"3"	"3"	"57"	"1"	"15"	"0"	"7"	"0"	"2"	"2"	"54"	"9"	"0"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"17"	"18"	"0"	"241"	"241"	"1"	"0"
"7408"	"3"	"6"	"2"	"2"	"417"	"2"	"1"	"20"	"4"	"3"	"0"	"6"	"3"	"39"	"4"	"6"	"0"	"6"	"0"	"1"	"6"	"41"	"7"	"2"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"18"	"12"	"0"	"193"	"193"	"1"	"0"
"7409"	"3"	"6"	"2"	"2"	"316"	"4"	"0"	"14"	"3"	"1"	"0"	"3"	"5"	"36"	"8"	"14"	"1"	"4"	"0"	"0"	"4"	"44"	"10"	"2"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"10"	"8"	"0"	"186"	"186"	"1"	"0"
"7410"	"3"	"6"	"2"	"2"	"400"	"3"	"3"	"57"	"2"	"7"	"1"	"6"	"11"	"26"	"4"	"6"	"1"	"40"	"1"	"2"	"2"	"52"	"19"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"27"	"23"	"0"	"298"	"298"	"1"	"0"
"7411"	"3"	"6"	"2"	"2"	"400"	"4"	"2"	"69"	"0"	"2"	"0"	"5"	"4"	"25"	"3"	"13"	"0"	"41"	"0"	"1"	"5"	"65"	"17"	"2"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"266"	"266"	"28"	"14"	"2"	"308"	"308"	"1"	"0"
"7412"	"3"	"6"	"2"	"2"	"400"	"1"	"1"	"72"	"1"	"5"	"0"	"0"	"9"	"31"	"8"	"10"	"3"	"46"	"2"	"0"	"1"	"54"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"24"	"22"	"0"	"303"	"303"	"1"	"0"
"7413"	"3"	"6"	"2"	"2"	"400"	"2"	"0"	"69"	"3"	"9"	"1"	"3"	"7"	"22"	"6"	"8"	"0"	"32"	"3"	"0"	"1"	"45"	"14"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"23"	"36"	"0"	"288"	"288"	"1"	"0"
"7414"	"3"	"6"	"2"	"2"	"276"	"3"	"1"	"45"	"3"	"1"	"1"	"4"	"2"	"18"	"5"	"3"	"2"	"25"	"0"	"1"	"2"	"33"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"11"	"16"	"0"	"187"	"187"	"1"	"0"
"7415"	"3"	"6"	"2"	"2"	"276"	"2"	"1"	"34"	"2"	"4"	"2"	"3"	"5"	"22"	"1"	"7"	"0"	"49"	"0"	"1"	"2"	"32"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"14"	"8"	"0"	"202"	"202"	"1"	"0"
"7416"	"3"	"6"	"2"	"2"	"600"	"12"	"2"	"26"	"5"	"9"	"0"	"8"	"7"	"33"	"7"	"8"	"2"	"7"	"4"	"6"	"5"	"36"	"5"	"1"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"20"	"19"	"0"	"228"	"228"	"1"	"0"
"7417"	"3"	"6"	"2"	"2"	"600"	"5"	"2"	"27"	"8"	"12"	"2"	"9"	"14"	"23"	"4"	"17"	"1"	"13"	"3"	"3"	"2"	"30"	"3"	"4"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"19"	"16"	"5"	"222"	"222"	"1"	"0"
"7418"	"3"	"6"	"2"	"2"	"561"	"6"	"1"	"12"	"3"	"7"	"1"	"7"	"12"	"23"	"8"	"7"	"0"	"10"	"3"	"8"	"7"	"23"	"4"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"22"	"14"	"0"	"183"	"183"	"1"	"0"
"7419"	"3"	"6"	"2"	"2"	"561"	"3"	"0"	"17"	"0"	"5"	"1"	"3"	"6"	"11"	"4"	"8"	"0"	"5"	"0"	"1"	"1"	"14"	"2"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"87"	"87"	"12"	"4"	"0"	"103"	"103"	"1"	"0"
"7420"	"3"	"6"	"3"	"2"	"399"	"33"	"3"	"37"	"2"	"17"	"0"	"2"	"14"	"10"	"10"	"15"	"2"	"1"	"4"	"3"	"1"	"4"	"1"	"0"	"35"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"13"	"27"	"0"	"234"	"234"	"1"	"0"
"7421"	"3"	"6"	"3"	"2"	"400"	"18"	"2"	"54"	"2"	"17"	"3"	"2"	"9"	"18"	"5"	"18"	"0"	"3"	"6"	"4"	"4"	"4"	"1"	"1"	"46"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"26"	"25"	"0"	"269"	"269"	"1"	"0"
"7422"	"3"	"6"	"3"	"2"	"400"	"22"	"0"	"37"	"1"	"33"	"2"	"2"	"14"	"12"	"5"	"17"	"0"	"2"	"5"	"1"	"4"	"4"	"3"	"3"	"38"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"19"	"34"	"0"	"259"	"259"	"1"	"0"
"7423"	"3"	"6"	"3"	"2"	"400"	"16"	"2"	"30"	"3"	"40"	"0"	"3"	"14"	"17"	"7"	"15"	"0"	"3"	"3"	"3"	"2"	"3"	"1"	"3"	"31"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"22"	"44"	"0"	"262"	"262"	"1"	"0"
