"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"TODOS"	"VAMOS"	"BIEN"	"PC"	"FCN_NACION"	"WINAQ"	"URNG_MAIZ"	"EG"	"VICTORIA"	"UCN"	"SEMILLA"	"FUERZA"	"PODEMOS"	"PHG"	"UNIDOS"	"UNE"	"MLP"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8160"	"3"	"7"	"6"	"2"	"400"	"26"	"74"	"3"	"0"	"35"	"4"	"6"	"2"	"1"	"11"	"0"	"8"	"4"	"2"	"0"	"32"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"19"	"98"	"0"	"344"	"344"	"1"	"0"
"8161"	"3"	"7"	"6"	"2"	"400"	"19"	"67"	"3"	"1"	"32"	"5"	"6"	"0"	"4"	"16"	"4"	"7"	"4"	"2"	"0"	"21"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"12"	"72"	"0"	"293"	"293"	"1"	"0"
"8162"	"3"	"7"	"6"	"2"	"343"	"16"	"48"	"1"	"0"	"24"	"10"	"4"	"0"	"2"	"11"	"4"	"5"	"5"	"3"	"0"	"24"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"15"	"54"	"0"	"250"	"250"	"1"	"0"
"8163"	"3"	"7"	"6"	"2"	"342"	"25"	"61"	"0"	"1"	"31"	"6"	"5"	"0"	"1"	"14"	"2"	"4"	"6"	"2"	"1"	"30"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"23"	"58"	"0"	"283"	"283"	"1"	"0"
"8164"	"3"	"7"	"6"	"2"	"380"	"0"	"21"	"2"	"0"	"78"	"1"	"4"	"0"	"3"	"1"	"2"	"18"	"1"	"0"	"1"	"158"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"296"	"296"	"11"	"26"	"0"	"333"	"333"	"1"	"0"
"8165"	"3"	"7"	"6"	"2"	"379"	"2"	"38"	"3"	"1"	"62"	"1"	"2"	"0"	"0"	"1"	"2"	"11"	"0"	"4"	"0"	"146"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"276"	"276"	"5"	"19"	"0"	"300"	"300"	"1"	"0"
"8166"	"3"	"7"	"6"	"2"	"380"	"0"	"25"	"0"	"2"	"56"	"1"	"0"	"1"	"1"	"0"	"1"	"23"	"1"	"2"	"0"	"168"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"12"	"30"	"1"	"328"	"327"	"0"	"0"
"8167"	"3"	"7"	"6"	"2"	"380"	"0"	"30"	"0"	"2"	"73"	"1"	"1"	"0"	"1"	"1"	"2"	"4"	"0"	"1"	"1"	"162"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"10"	"13"	"0"	"309"	"309"	"1"	"0"
"8168"	"3"	"7"	"6"	"2"	"380"	"3"	"47"	"0"	"0"	"80"	"2"	"2"	"1"	"0"	"1"	"2"	"14"	"1"	"2"	"0"	"125"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"5"	"17"	"0"	"307"	"307"	"1"	"0"
"8169"	"3"	"7"	"6"	"2"	"380"	"4"	"40"	"0"	"2"	"41"	"1"	"3"	"0"	"1"	"0"	"2"	"16"	"1"	"0"	"1"	"144"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"6"	"19"	"0"	"284"	"284"	"1"	"0"
"8170"	"3"	"7"	"6"	"2"	"380"	"2"	"38"	"0"	"0"	"47"	"0"	"4"	"0"	"0"	"1"	"3"	"14"	"0"	"2"	"0"	"141"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"254"	"254"	"7"	"12"	"0"	"273"	"273"	"1"	"0"
"8171"	"3"	"7"	"6"	"2"	"380"	"2"	"22"	"1"	"0"	"63"	"0"	"0"	"0"	"1"	"0"	"2"	"9"	"0"	"1"	"0"	"151"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"5"	"14"	"0"	"274"	"274"	"1"	"0"
"8172"	"3"	"7"	"6"	"2"	"380"	"0"	"40"	"2"	"0"	"48"	"0"	"2"	"1"	"3"	"3"	"1"	"5"	"0"	"1"	"0"	"158"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"265"	"265"	"12"	"22"	"0"	"299"	"299"	"1"	"0"
"8173"	"3"	"7"	"6"	"2"	"380"	"1"	"35"	"1"	"1"	"74"	"0"	"0"	"0"	"1"	"0"	"2"	"7"	"0"	"2"	"0"	"130"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"260"	"256"	"16"	"30"	"0"	"306"	"302"	"0"	"0"
"8174"	"3"	"7"	"6"	"2"	"380"	"2"	"32"	"1"	"1"	"80"	"1"	"1"	"1"	"2"	"1"	"1"	"8"	"4"	"1"	"0"	"156"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"294"	"294"	"8"	"21"	"0"	"323"	"323"	"1"	"0"
"8175"	"3"	"7"	"6"	"2"	"380"	"4"	"40"	"2"	"0"	"62"	"1"	"2"	"0"	"0"	"1"	"2"	"16"	"1"	"0"	"0"	"153"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"290"	"290"	"7"	"15"	"0"	"312"	"312"	"1"	"0"
"8176"	"3"	"7"	"6"	"2"	"380"	"0"	"31"	"1"	"1"	"63"	"0"	"1"	"0"	"0"	"2"	"1"	"7"	"0"	"1"	"0"	"163"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"274"	"274"	"5"	"26"	"0"	"305"	"305"	"1"	"0"
"8177"	"3"	"7"	"6"	"2"	"380"	"2"	"33"	"0"	"1"	"49"	"0"	"2"	"0"	"1"	"3"	"1"	"16"	"0"	"3"	"0"	"165"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"2"	"26"	"0"	"309"	"309"	"1"	"0"
"8178"	"3"	"7"	"6"	"2"	"380"	"2"	"20"	"3"	"0"	"59"	"0"	"3"	"1"	"0"	"1"	"3"	"13"	"0"	"1"	"0"	"149"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"9"	"25"	"0"	"292"	"292"	"1"	"0"
"8179"	"3"	"7"	"6"	"2"	"380"	"0"	"39"	"2"	"0"	"58"	"0"	"1"	"0"	"0"	"0"	"0"	"4"	"0"	"1"	"1"	"147"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"18"	"24"	"0"	"299"	"299"	"1"	"0"
"8180"	"3"	"7"	"6"	"2"	"381"	"0"	"31"	"1"	"2"	"41"	"0"	"3"	"0"	"1"	"4"	"1"	"9"	"0"	"0"	"1"	"152"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"250"	"8"	"16"	"0"	"275"	"274"	"0"	"0"
"8181"	"3"	"7"	"6"	"2"	"380"	"1"	"39"	"1"	"0"	"51"	"1"	"2"	"0"	"0"	"0"	"0"	"13"	"1"	"1"	"0"	"129"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"14"	"20"	"0"	"279"	"279"	"1"	"0"
"8182"	"3"	"7"	"6"	"2"	"380"	"1"	"35"	"4"	"0"	"54"	"0"	"1"	"0"	"1"	"0"	"4"	"9"	"1"	"0"	"0"	"177"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"289"	"289"	"6"	"14"	"0"	"309"	"309"	"1"	"0"
"8183"	"3"	"7"	"6"	"2"	"330"	"0"	"26"	"0"	"0"	"43"	"1"	"0"	"0"	"1"	"0"	"0"	"10"	"1"	"0"	"0"	"164"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"5"	"12"	"0"	"264"	"264"	"1"	"0"
"8184"	"3"	"7"	"6"	"2"	"330"	"1"	"23"	"0"	"1"	"53"	"1"	"0"	"0"	"0"	"1"	"0"	"10"	"0"	"2"	"0"	"130"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"1"	"12"	"0"	"237"	"237"	"1"	"0"
"8185"	"3"	"7"	"6"	"2"	"379"	"0"	"48"	"0"	"2"	"66"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"151"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"276"	"276"	"5"	"17"	"0"	"298"	"298"	"1"	"0"
"8186"	"3"	"7"	"6"	"2"	"380"	"0"	"54"	"1"	"1"	"47"	"0"	"1"	"0"	"0"	"2"	"0"	"15"	"0"	"1"	"0"	"169"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"295"	"293"	"5"	"11"	"0"	"311"	"309"	"0"	"0"
"8187"	"3"	"7"	"6"	"2"	"380"	"1"	"54"	"0"	"1"	"56"	"0"	"4"	"0"	"0"	"1"	"1"	"12"	"4"	"1"	"0"	"177"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"312"	"312"	"3"	"9"	"0"	"324"	"324"	"1"	"0"
"8188"	"3"	"7"	"6"	"2"	"380"	"0"	"53"	"0"	"1"	"50"	"3"	"2"	"0"	"0"	"4"	"0"	"9"	"0"	"1"	"0"	"137"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"3"	"11"	"0"	"277"	"277"	"1"	"0"
"8189"	"3"	"7"	"6"	"2"	"380"	"1"	"43"	"0"	"1"	"47"	"1"	"4"	"0"	"0"	"1"	"1"	"8"	"1"	"0"	"0"	"166"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"0"	"9"	"3"	"287"	"287"	"1"	"1"
"8190"	"3"	"7"	"6"	"2"	"380"	"0"	"58"	"1"	"0"	"58"	"0"	"1"	"0"	"0"	"3"	"1"	"8"	"2"	"0"	"0"	"144"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"4"	"22"	"0"	"310"	"310"	"1"	"0"
"8191"	"3"	"7"	"6"	"2"	"379"	"0"	"55"	"1"	"2"	"51"	"0"	"3"	"0"	"0"	"4"	"2"	"11"	"0"	"1"	"0"	"149"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"282"	"282"	"2"	"18"	"0"	"302"	"302"	"1"	"0"
"8192"	"3"	"7"	"6"	"2"	"282"	"0"	"41"	"0"	"1"	"50"	"0"	"6"	"0"	"0"	"0"	"0"	"12"	"0"	"0"	"0"	"98"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"3"	"5"	"0"	"219"	"219"	"1"	"0"
"8193"	"3"	"7"	"6"	"2"	"281"	"0"	"58"	"0"	"0"	"53"	"1"	"4"	"0"	"0"	"0"	"0"	"6"	"1"	"0"	"0"	"97"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"1"	"9"	"0"	"231"	"231"	"1"	"0"
"8194"	"3"	"7"	"6"	"2"	"380"	"14"	"63"	"0"	"0"	"94"	"1"	"11"	"1"	"2"	"13"	"1"	"3"	"0"	"0"	"0"	"44"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"16"	"54"	"0"	"334"	"333"	"0"	"1"
"8195"	"3"	"7"	"6"	"2"	"380"	"14"	"67"	"1"	"1"	"91"	"6"	"7"	"1"	"3"	"0"	"1"	"5"	"2"	"1"	"0"	"39"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"10"	"79"	"0"	"344"	"344"	"1"	"0"
"8196"	"3"	"7"	"6"	"2"	"239"	"7"	"35"	"0"	"0"	"51"	"3"	"6"	"1"	"0"	"2"	"0"	"5"	"1"	"1"	"0"	"25"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"11"	"30"	"0"	"187"	"187"	"1"	"0"
"8197"	"3"	"7"	"6"	"2"	"238"	"6"	"36"	"2"	"0"	"51"	"2"	"6"	"0"	"0"	"3"	"0"	"2"	"1"	"0"	"0"	"23"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"141"	"141"	"4"	"33"	"0"	"178"	"178"	"1"	"0"
"8198"	"3"	"7"	"6"	"2"	"380"	"1"	"61"	"0"	"0"	"94"	"1"	"0"	"0"	"0"	"0"	"2"	"8"	"0"	"0"	"1"	"133"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"306"	"306"	"8"	"29"	"0"	"343"	"343"	"1"	"0"
"8199"	"3"	"7"	"6"	"2"	"380"	"0"	"59"	"0"	"0"	"89"	"0"	"2"	"0"	"2"	"2"	"3"	"4"	"0"	"1"	"1"	"90"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"5"	"50"	"0"	"311"	"311"	"1"	"0"
"8200"	"3"	"7"	"6"	"2"	"380"	"0"	"50"	"0"	"1"	"96"	"2"	"2"	"0"	"2"	"3"	"2"	"7"	"1"	"0"	"0"	"127"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"299"	"299"	"6"	"15"	"0"	"320"	"320"	"1"	"0"
"8201"	"3"	"7"	"6"	"2"	"380"	"4"	"47"	"1"	"0"	"92"	"0"	"0"	"0"	"1"	"1"	"1"	"9"	"2"	"0"	"0"	"128"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"292"	"292"	"5"	"27"	"0"	"324"	"324"	"1"	"0"
"8202"	"3"	"7"	"6"	"2"	"214"	"0"	"32"	"0"	"1"	"43"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"87"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"4"	"9"	"0"	"187"	"187"	"1"	"0"
"8203"	"3"	"7"	"6"	"2"	"213"	"0"	"32"	"0"	"1"	"57"	"0"	"0"	"0"	"0"	"1"	"0"	"5"	"0"	"0"	"0"	"73"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"1"	"14"	"0"	"191"	"191"	"1"	"0"
"8204"	"3"	"7"	"6"	"2"	"380"	"1"	"46"	"0"	"0"	"37"	"0"	"5"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"204"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"297"	"297"	"1"	"19"	"0"	"317"	"317"	"1"	"0"
"8205"	"3"	"7"	"6"	"2"	"380"	"0"	"47"	"1"	"0"	"39"	"0"	"6"	"1"	"1"	"3"	"1"	"5"	"0"	"1"	"0"	"196"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"302"	"302"	"7"	"22"	"0"	"331"	"331"	"1"	"0"
"8206"	"3"	"7"	"6"	"2"	"380"	"1"	"34"	"0"	"0"	"31"	"1"	"3"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"194"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"271"	"271"	"9"	"28"	"0"	"308"	"308"	"1"	"0"
"8207"	"3"	"7"	"6"	"2"	"380"	"0"	"54"	"0"	"0"	"37"	"1"	"4"	"0"	"0"	"1"	"2"	"4"	"0"	"0"	"0"	"181"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"7"	"13"	"0"	"305"	"305"	"1"	"0"
"8208"	"3"	"7"	"6"	"2"	"380"	"3"	"39"	"0"	"1"	"39"	"1"	"5"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"196"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"293"	"5"	"27"	"0"	"325"	"325"	"1"	"0"
"8209"	"3"	"7"	"6"	"2"	"380"	"1"	"38"	"3"	"0"	"49"	"0"	"5"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"206"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"309"	"309"	"10"	"18"	"0"	"338"	"337"	"0"	"1"
"8210"	"3"	"7"	"6"	"2"	"380"	"2"	"46"	"1"	"1"	"60"	"1"	"3"	"0"	"3"	"4"	"0"	"3"	"0"	"0"	"0"	"197"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"324"	"324"	"6"	"14"	"0"	"344"	"344"	"1"	"0"
"8211"	"3"	"7"	"6"	"2"	"380"	"1"	"35"	"1"	"0"	"65"	"0"	"1"	"0"	"1"	"2"	"1"	"4"	"0"	"1"	"0"	"205"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"319"	"318"	"5"	"15"	"0"	"339"	"338"	"0"	"0"
"8212"	"3"	"7"	"6"	"2"	"380"	"1"	"37"	"2"	"1"	"38"	"2"	"1"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"202"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"295"	"293"	"8"	"35"	"0"	"338"	"336"	"0"	"0"
"8213"	"3"	"7"	"6"	"2"	"380"	"1"	"36"	"1"	"2"	"36"	"1"	"3"	"0"	"0"	"2"	"2"	"5"	"0"	"0"	"0"	"183"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"275"	"275"	"4"	"31"	"0"	"310"	"310"	"1"	"0"
"8214"	"3"	"7"	"6"	"2"	"366"	"2"	"46"	"0"	"0"	"38"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"215"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"308"	"308"	"3"	"13"	"0"	"324"	"324"	"1"	"0"
"8215"	"3"	"7"	"6"	"2"	"366"	"0"	"36"	"0"	"0"	"63"	"0"	"1"	"0"	"1"	"4"	"0"	"2"	"0"	"0"	"0"	"178"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"287"	"287"	"3"	"10"	"0"	"300"	"300"	"1"	"0"
"8216"	"3"	"7"	"6"	"2"	"380"	"2"	"48"	"1"	"1"	"43"	"2"	"3"	"0"	"2"	"20"	"0"	"22"	"0"	"0"	"0"	"38"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"20"	"92"	"0"	"322"	"322"	"1"	"0"
"8217"	"3"	"7"	"6"	"2"	"380"	"1"	"51"	"1"	"2"	"38"	"7"	"4"	"3"	"3"	"6"	"0"	"51"	"2"	"1"	"0"	"41"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"231"	"19"	"93"	"0"	"343"	"343"	"0"	"0"
"8218"	"3"	"7"	"6"	"2"	"380"	"3"	"56"	"1"	"1"	"33"	"21"	"3"	"0"	"2"	"8"	"1"	"21"	"2"	"0"	"0"	"31"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"21"	"100"	"0"	"314"	"314"	"1"	"0"
"8219"	"3"	"7"	"6"	"2"	"223"	"6"	"44"	"0"	"0"	"18"	"8"	"3"	"0"	"1"	"12"	"1"	"16"	"0"	"0"	"0"	"9"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"133"	"133"	"9"	"37"	"0"	"179"	"179"	"1"	"0"
"8220"	"3"	"7"	"6"	"2"	"222"	"0"	"57"	"0"	"0"	"20"	"9"	"1"	"1"	"0"	"8"	"1"	"18"	"0"	"0"	"0"	"18"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"4"	"37"	"0"	"189"	"189"	"1"	"0"
"8221"	"3"	"7"	"6"	"2"	"381"	"10"	"25"	"1"	"1"	"104"	"1"	"5"	"0"	"1"	"2"	"3"	"11"	"4"	"0"	"0"	"127"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"307"	"307"	"10"	"28"	"1"	"345"	"345"	"1"	"0"
"8222"	"3"	"7"	"6"	"2"	"380"	"9"	"25"	"3"	"0"	"116"	"1"	"2"	"0"	"1"	"0"	"2"	"2"	"2"	"1"	"0"	"115"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"296"	"296"	"9"	"35"	"0"	"340"	"340"	"1"	"0"
"8223"	"3"	"7"	"6"	"2"	"364"	"7"	"31"	"1"	"1"	"98"	"0"	"2"	"0"	"1"	"1"	"2"	"2"	"6"	"0"	"0"	"100"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"8"	"38"	"0"	"316"	"316"	"1"	"0"
"8224"	"3"	"7"	"6"	"2"	"364"	"6"	"29"	"1"	"0"	"85"	"0"	"4"	"0"	"0"	"1"	"0"	"7"	"1"	"0"	"0"	"102"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"6"	"34"	"0"	"293"	"293"	"1"	"0"
"8225"	"3"	"7"	"6"	"2"	"379"	"10"	"101"	"2"	"0"	"80"	"2"	"2"	"0"	"0"	"1"	"6"	"4"	"1"	"4"	"0"	"41"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"273"	"272"	"14"	"36"	"0"	"323"	"322"	"0"	"0"
"8226"	"3"	"7"	"6"	"2"	"380"	"10"	"90"	"3"	"0"	"78"	"3"	"1"	"1"	"2"	"0"	"2"	"5"	"2"	"1"	"0"	"78"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"291"	"291"	"15"	"38"	"0"	"344"	"344"	"1"	"0"
"8227"	"3"	"7"	"6"	"2"	"379"	"18"	"90"	"4"	"0"	"42"	"2"	"4"	"2"	"1"	"7"	"3"	"12"	"3"	"3"	"1"	"71"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"272"	"272"	"13"	"66"	"0"	"351"	"351"	"1"	"0"
"8228"	"3"	"7"	"6"	"2"	"380"	"16"	"68"	"2"	"1"	"46"	"3"	"1"	"2"	"0"	"1"	"1"	"6"	"6"	"2"	"2"	"83"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"20"	"55"	"0"	"326"	"326"	"1"	"0"
"8229"	"3"	"7"	"6"	"2"	"380"	"27"	"73"	"4"	"2"	"54"	"1"	"5"	"1"	"2"	"5"	"5"	"13"	"7"	"3"	"1"	"43"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"9"	"22"	"0"	"299"	"299"	"1"	"0"
"8230"	"3"	"7"	"6"	"2"	"221"	"6"	"62"	"0"	"1"	"30"	"2"	"5"	"0"	"1"	"2"	"5"	"3"	"6"	"1"	"1"	"22"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"2"	"17"	"0"	"181"	"181"	"1"	"0"
"8231"	"3"	"7"	"6"	"2"	"220"	"17"	"49"	"1"	"1"	"28"	"2"	"4"	"1"	"0"	"3"	"4"	"4"	"2"	"4"	"0"	"33"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"4"	"10"	"0"	"177"	"177"	"1"	"0"
"8232"	"3"	"7"	"6"	"2"	"319"	"0"	"49"	"0"	"3"	"29"	"9"	"1"	"0"	"0"	"13"	"0"	"12"	"1"	"0"	"0"	"75"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"13"	"56"	"0"	"274"	"274"	"1"	"0"
"8233"	"3"	"7"	"6"	"2"	"319"	"3"	"49"	"0"	"1"	"27"	"7"	"1"	"0"	"0"	"8"	"0"	"20"	"0"	"1"	"0"	"54"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"186"	"186"	"10"	"61"	"0"	"257"	"257"	"1"	"0"
"8234"	"3"	"7"	"6"	"2"	"360"	"3"	"17"	"0"	"0"	"12"	"0"	"1"	"0"	"0"	"3"	"0"	"3"	"0"	"0"	"0"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"64"	"64"	"9"	"14"	"0"	"87"	"87"	"1"	"0"
